@relation 'SemanalAcumulada_8-UltimasSemanas_8x2_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
10,3,6,0,1,0,0,1,True
11,0,1,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,1,6,0,0,0,0,0,True
3,5,12,1,1,0,1,1,True
4,6,14,1,1,0,1,1,True
5,8,19,1,1,0,2,1,True
6,9,23,4,1,0,2,1,True
7,9,24,4,1,0,2,1,True
8,9,24,4,1,0,2,1,True
9,9,23,4,1,0,2,1,True
10,8,18,4,1,0,2,1,True
11,4,12,3,0,0,1,0,True
12,3,10,3,0,0,1,0,True
13,1,5,3,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,3,1,0,1,0,True
3,4,9,3,1,0,1,0,True
4,7,16,5,2,1,1,1,True
5,7,19,5,2,1,1,1,True
6,7,20,5,2,1,1,1,True
7,9,22,6,2,1,1,1,True
8,9,22,6,2,1,1,1,True
9,9,22,6,2,1,1,1,True
10,6,18,3,1,1,0,1,True
11,5,13,3,1,1,0,1,True
12,2,6,1,0,0,0,0,True
13,2,3,1,0,0,0,0,True
14,2,2,1,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,2,5,2,1,0,0,0,True
3,4,8,3,2,0,0,0,True
4,5,10,3,2,0,0,1,True
5,6,12,3,3,0,0,1,True
6,8,15,4,4,0,0,2,True
7,11,18,6,5,1,0,2,True
8,12,19,6,5,1,0,2,True
9,13,19,6,5,1,0,2,True
10,11,15,4,4,1,0,2,True
11,9,12,3,3,1,0,2,True
12,8,10,3,3,1,0,1,True
13,7,8,3,2,1,0,1,True
14,5,5,2,1,1,0,0,True
15,2,2,0,0,0,0,0,True
16,1,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,4,2,1,1,0,0,True
2,3,7,6,2,1,0,0,True
3,5,10,6,3,1,1,0,True
4,6,11,6,3,1,1,1,True
5,6,11,6,3,1,1,1,True
6,6,11,6,3,1,1,1,True
7,6,11,6,3,1,1,1,True
8,6,11,6,3,1,1,1,True
9,4,7,4,2,0,1,1,True
10,3,4,0,1,0,1,1,True
11,1,1,0,0,0,0,1,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,3,3,1,1,1,0,0,True
2,4,5,2,1,2,0,0,True
3,6,8,2,1,2,1,0,True
4,8,11,2,2,2,1,1,True
5,9,15,2,2,2,1,1,True
6,10,18,2,2,2,1,2,True
7,10,19,2,2,2,1,2,True
8,10,19,2,2,2,1,2,True
9,7,17,1,1,1,1,2,True
10,6,15,0,1,0,1,2,True
11,4,12,0,1,0,0,2,True
12,2,9,0,0,0,0,1,True
13,1,5,0,0,0,0,1,True
14,0,2,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,2,1,1,0,0,0,True
2,3,8,1,1,0,0,0,True
3,7,14,1,2,0,1,1,True
4,9,16,1,2,0,1,1,True
5,9,17,1,2,0,1,1,True
6,9,17,1,2,0,1,1,True
7,9,17,1,2,0,1,1,True
8,9,17,1,2,0,1,1,True
9,9,17,0,1,0,1,1,True
10,9,15,0,2,0,1,1,True
11,6,11,0,2,0,0,1,True
12,4,9,0,2,0,0,1,True
13,4,9,0,2,0,0,1,True
14,4,10,0,2,0,0,1,True
15,4,10,0,2,0,0,1,True
16,4,10,0,2,0,0,1,True
17,3,8,0,2,0,0,1,True
18,1,4,0,1,0,0,1,True
1,0,2,0,0,0,0,0,True
2,2,6,0,1,0,1,0,True
3,2,7,0,1,0,1,0,True
4,3,9,0,1,0,1,0,True
5,3,9,0,1,0,1,0,True
6,4,10,0,1,0,1,1,True
7,4,10,0,1,0,1,1,True
8,4,10,0,1,0,1,1,True
9,4,8,0,1,0,1,1,True
10,2,4,0,0,0,0,1,True
11,2,3,0,0,0,0,1,True
12,1,1,0,0,0,0,1,True
13,1,1,0,0,0,0,1,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,1,0,0,0,0,0,True
3,4,5,0,0,0,0,0,True
4,9,12,0,1,0,0,1,True
5,13,19,1,2,0,0,2,True
6,19,25,3,3,1,0,2,True
7,21,29,4,3,1,0,2,True
8,22,32,4,3,1,0,2,True
9,24,37,7,3,1,0,2,True
10,23,37,7,3,1,0,2,True
11,22,37,8,3,1,0,2,True
12,17,31,8,2,1,0,1,True
13,14,28,8,1,1,0,0,True
14,9,24,7,0,0,0,0,True
15,7,22,6,0,0,0,0,True
16,7,20,6,0,0,0,1,True
17,5,17,3,0,0,0,1,True
18,5,17,3,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,3,7,1,1,1,0,0,True
3,7,13,1,2,1,1,1,True
4,8,15,1,2,1,1,1,True
5,10,19,1,2,1,1,2,True
6,10,21,1,2,1,1,2,True
7,11,25,1,3,1,1,2,True
8,11,29,1,3,1,1,2,True
9,11,30,1,3,1,1,2,True
10,8,25,0,2,0,1,2,True
11,5,21,0,2,0,0,2,True
12,4,20,0,2,0,0,2,True
13,2,16,0,2,0,0,1,True
14,2,16,0,2,0,0,1,True
15,2,13,0,1,0,0,2,True
16,2,9,0,1,0,0,2,True
17,2,8,0,1,0,0,2,True
18,2,7,0,1,0,0,2,True
1,0,2,0,0,0,0,0,True
2,0,6,0,0,0,0,0,True
3,4,11,0,1,0,0,0,True
4,5,15,0,2,0,1,1,True
5,6,16,0,2,0,1,1,True
6,7,19,0,3,0,1,2,True
7,8,24,0,3,0,1,2,True
8,8,26,0,3,0,1,2,True
9,8,25,0,3,0,1,2,True
10,8,22,0,3,0,1,2,True
11,4,17,0,2,0,1,2,True
12,3,13,0,1,0,0,1,True
13,2,12,0,1,0,0,1,True
14,1,9,0,0,0,0,0,True
15,0,4,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,4,4,2,0,0,1,0,True
3,7,9,4,0,0,1,1,True
4,8,12,4,1,0,1,2,True
5,8,14,4,1,0,1,2,True
6,9,15,4,1,0,1,3,True
7,9,15,4,1,0,1,3,True
8,9,15,4,1,0,1,3,True
9,9,15,4,1,0,1,3,True
10,5,11,2,1,0,0,3,True
11,2,6,0,1,0,0,2,True
12,1,3,0,0,0,0,1,True
13,1,1,0,0,0,0,1,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,3,3,1,1,1,0,0,True
2,6,7,2,2,1,1,0,True
3,10,12,5,3,1,1,1,True
4,11,14,5,3,1,1,1,True
5,11,14,5,3,1,1,1,True
6,11,14,5,3,1,1,1,True
7,11,14,5,3,1,1,1,True
8,11,14,5,3,1,1,1,True
9,8,11,4,2,0,1,1,True
10,5,7,3,1,0,0,1,True
11,1,2,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,0,0,0,1,0,True
3,2,4,0,0,0,1,0,True
4,4,7,0,1,0,1,1,True
5,4,7,0,1,0,1,1,True
6,4,7,0,1,0,1,1,True
7,4,7,0,1,0,1,1,True
8,4,7,0,1,0,1,1,True
9,5,8,0,1,0,1,1,True
10,4,5,0,1,0,0,1,True
11,3,4,0,1,0,0,1,True
12,1,1,0,0,0,0,0,True
13,1,1,0,0,0,0,0,True
14,1,1,0,0,0,0,0,True
15,1,1,0,0,0,0,0,True
16,1,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,3,2,1,0,0,0,True
3,5,6,2,2,0,1,1,True
4,7,9,4,3,0,1,1,True
5,8,11,5,4,0,1,1,True
6,8,12,5,4,0,1,1,True
7,9,14,6,5,0,1,1,True
8,10,15,6,5,0,1,1,True
9,11,16,6,5,0,1,1,True
10,9,13,4,4,0,1,1,True
11,7,11,4,3,0,0,1,True
12,5,8,2,2,0,0,1,True
13,4,6,1,1,0,0,1,True
14,4,5,1,1,0,0,1,True
15,3,3,0,0,0,0,1,True
16,2,2,0,0,0,0,1,True
17,2,4,0,0,0,0,1,True
18,2,5,0,0,0,0,1,True
1,0,1,0,0,0,0,0,True
2,1,2,0,0,0,0,0,True
3,2,4,0,1,0,1,0,True
4,2,6,0,1,0,1,0,True
5,4,9,1,2,3,1,0,True
6,4,10,1,2,3,1,0,True
7,5,11,2,3,3,1,0,True
8,6,12,2,4,3,1,0,True
9,7,12,2,4,3,1,0,True
10,6,11,2,4,3,1,0,True
11,5,10,2,3,3,0,0,True
12,5,8,2,3,3,0,0,True
13,4,6,1,2,0,0,0,True
14,5,6,1,3,0,0,0,True
15,4,5,0,2,0,0,0,True
16,3,4,0,1,0,0,0,True
17,2,3,0,1,0,0,0,True
18,2,3,0,1,0,0,0,True
1,3,5,2,0,1,0,0,True
2,7,9,2,0,1,0,0,True
3,10,13,2,0,1,1,0,True
4,10,14,2,0,1,1,0,True
5,12,19,3,0,1,1,0,True
6,12,25,3,0,1,1,0,True
7,13,32,3,0,1,1,0,True
8,13,37,3,0,1,1,0,True
9,10,35,1,0,0,1,0,True
10,6,34,1,0,0,1,0,True
11,4,32,1,0,0,0,0,True
12,4,34,1,0,0,0,0,True
13,3,30,0,0,0,0,0,True
14,4,27,1,0,0,0,0,True
15,3,22,1,0,0,0,0,True
16,3,19,1,0,0,0,0,True
17,4,20,1,0,0,0,0,True
18,7,20,1,0,0,0,0,True
1,2,2,2,0,0,0,0,True
2,3,3,3,0,0,0,0,True
3,5,8,4,0,0,0,0,True
4,7,11,4,1,0,0,1,True
5,9,14,4,1,0,0,1,True
6,10,17,6,2,0,0,2,True
7,10,18,6,2,0,0,2,True
8,11,21,6,2,0,0,2,True
9,9,19,4,2,0,0,2,True
10,8,19,3,2,0,0,2,True
11,6,15,2,2,0,0,2,True
12,4,12,2,1,0,0,1,True
13,2,9,2,1,0,0,1,True
14,1,6,0,0,0,0,0,True
15,1,5,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,4,1,1,1,0,True
3,6,8,4,2,1,1,0,True
4,7,9,4,2,1,1,1,True
5,7,9,4,2,1,1,1,True
6,7,9,4,2,1,1,1,True
7,10,13,4,3,1,1,1,True
8,11,14,4,3,1,1,1,True
9,11,14,4,3,1,1,1,True
10,9,11,0,2,0,0,1,True
11,8,9,0,1,0,0,1,True
12,8,9,0,1,0,0,0,True
13,8,9,0,1,0,0,0,True
14,8,9,0,1,0,0,0,True
15,5,5,0,0,0,0,0,True
16,4,4,0,0,0,0,0,True
17,4,4,0,0,0,0,0,True
18,3,3,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,5,4,1,1,0,0,True
3,4,6,5,2,1,1,0,True
4,4,6,5,2,1,1,0,True
5,4,6,5,2,1,1,0,True
6,4,6,5,2,1,1,0,True
7,4,6,5,2,1,1,0,True
8,4,6,5,2,1,1,0,True
9,4,6,5,2,1,1,0,True
10,1,1,1,1,0,1,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,4,1,1,1,0,True
3,1,4,4,1,1,1,0,True
4,1,5,4,1,1,1,0,True
5,1,6,4,1,1,1,0,True
6,1,7,4,1,1,1,0,True
7,2,8,4,1,1,1,0,True
8,2,8,4,1,1,1,0,True
9,2,9,4,1,1,1,0,True
10,1,7,0,0,0,0,0,True
11,1,6,0,0,0,0,0,True
12,1,5,0,0,0,0,0,True
13,1,4,0,0,0,0,0,True
14,1,3,0,0,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,1,4,1,1,1,0,0,True
2,2,6,1,1,1,0,0,True
3,5,9,1,2,1,0,0,True
4,6,11,1,2,1,0,1,True
5,7,12,1,2,1,0,1,True
6,7,13,1,2,1,0,1,True
7,7,13,1,2,1,0,1,True
8,7,13,1,2,1,0,1,True
9,6,10,0,1,0,0,1,True
10,5,8,0,1,0,0,1,True
11,2,5,0,0,0,0,1,True
12,1,3,0,0,0,0,0,True
13,0,2,0,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,3,2,1,0,1,0,True
3,5,8,2,2,0,1,0,True
4,7,12,2,3,0,1,0,True
5,10,15,2,4,0,1,0,True
6,12,22,2,4,0,1,0,True
7,15,25,3,5,0,1,0,True
8,17,28,3,5,0,1,0,True
9,18,30,4,6,0,1,0,True
10,16,27,2,5,0,0,0,True
11,13,22,2,4,0,0,0,True
12,11,18,2,3,0,0,0,True
13,8,16,2,2,0,0,0,True
14,6,10,2,2,0,0,0,True
15,3,7,1,1,0,0,0,True
16,1,4,1,1,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,3,0,0,0,0,0,True
4,3,8,4,1,2,0,0,True
5,3,8,4,1,2,0,0,True
6,3,8,4,1,2,0,0,True
7,3,8,4,1,2,0,0,True
8,3,8,4,1,2,0,0,True
9,3,8,4,1,2,0,0,True
10,3,8,4,1,2,0,0,True
11,3,5,4,1,2,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,3,0,0,0,0,0,True
3,2,7,3,1,1,1,0,True
4,2,7,3,1,1,1,0,True
5,2,7,3,1,1,1,0,True
6,2,7,3,1,1,1,0,True
7,2,7,3,1,1,1,0,True
8,2,7,3,1,1,1,0,True
9,2,7,3,1,1,1,0,True
10,2,4,3,1,1,1,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,1,1,0,1,0,0,1,True
4,1,1,0,1,0,0,1,True
5,1,1,0,1,0,0,1,True
6,1,1,0,1,0,0,1,True
7,1,1,0,1,0,0,1,True
8,1,1,0,1,0,0,1,True
9,1,1,0,1,0,0,1,True
10,1,1,0,1,0,0,1,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,2,3,1,0,1,0,True
3,2,3,3,1,0,1,0,True
4,2,3,3,1,0,1,0,True
5,2,3,3,1,0,1,0,True
6,2,3,3,1,0,1,0,True
7,2,3,3,1,0,1,0,True
8,2,3,3,1,0,1,0,True
9,2,3,3,1,0,1,0,True
10,0,1,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,3,2,1,0,0,0,True
2,2,5,2,1,0,1,0,True
3,2,5,2,1,0,1,0,True
4,2,5,2,1,0,1,0,True
5,2,5,2,1,0,1,0,True
6,2,5,2,1,0,1,0,True
7,2,5,2,1,0,1,0,True
8,2,5,2,1,0,1,0,True
9,1,2,0,0,0,1,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,3,0,0,0,0,True
3,6,9,3,1,0,1,0,True
4,6,9,3,1,0,1,0,True
5,6,9,3,1,0,1,0,True
6,6,9,3,1,0,1,0,True
7,6,9,3,1,0,1,0,True
8,6,9,3,1,0,1,0,True
9,6,9,3,1,0,1,0,True
10,3,5,0,1,0,1,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,4,1,1,0,0,True
2,4,4,8,2,1,0,0,True
3,6,6,8,2,1,0,0,True
4,6,6,8,2,1,0,0,True
5,6,6,8,2,1,0,0,True
6,6,6,8,2,1,0,0,True
7,6,6,8,2,1,0,0,True
8,6,6,8,2,1,0,0,True
9,4,4,4,1,0,0,0,True
10,2,2,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,3,3,2,0,0,0,1,True
5,3,3,2,0,0,0,1,True
6,3,3,2,0,0,0,1,True
7,3,3,2,0,0,0,1,True
8,3,3,2,0,0,0,1,True
9,3,3,2,0,0,0,1,True
10,3,3,2,0,0,0,1,True
11,3,3,2,0,0,0,1,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,2,3,1,1,0,0,True
3,1,2,3,1,1,0,0,True
4,1,2,3,1,1,0,0,True
5,1,2,3,1,1,0,0,True
6,1,2,3,1,1,0,0,True
7,1,2,3,1,1,0,0,True
8,1,2,3,1,1,0,0,True
9,1,2,3,1,1,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,1,1,0,0,0,True
2,3,3,1,1,0,1,0,True
3,3,5,1,1,0,1,0,True
4,3,5,1,1,0,1,0,True
5,3,5,1,1,0,1,0,True
6,3,5,1,1,0,1,0,True
7,3,5,1,1,0,1,0,True
8,3,5,1,1,0,1,0,True
9,1,3,0,0,0,1,0,True
10,0,2,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,1,1,1,1,0,0,True
2,1,1,1,1,1,0,0,True
3,1,1,1,1,1,0,0,True
4,1,1,1,1,1,0,0,True
5,1,1,1,1,1,0,0,True
6,1,1,1,1,1,0,0,True
7,1,1,1,1,1,0,0,True
8,1,1,1,1,1,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,4,0,0,0,0,0,True
2,2,6,1,1,1,0,0,True
3,2,6,1,1,1,0,0,True
4,2,6,1,1,1,0,0,True
5,2,6,1,1,1,0,0,True
6,2,6,1,1,1,0,0,True
7,2,6,1,1,1,0,0,True
8,2,6,1,1,1,0,0,True
9,2,2,1,1,1,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,1,1,1,0,0,0,0,True
2,1,6,1,0,0,0,0,True
3,1,6,1,0,0,0,0,True
4,1,7,1,0,0,0,0,True
5,1,7,1,0,0,0,0,True
6,2,8,1,0,0,0,1,True
7,2,8,1,0,0,0,1,True
8,3,9,1,1,0,0,1,True
9,2,8,0,1,0,0,1,True
10,2,3,0,1,0,0,1,True
11,2,3,0,1,0,0,1,True
12,2,2,0,1,0,0,1,True
13,2,2,0,1,0,0,1,True
14,1,1,0,1,0,0,0,True
15,1,1,0,1,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,2,0,0,0,0,0,True
2,2,3,0,1,0,0,0,True
3,6,8,0,2,0,0,1,True
4,8,14,0,3,0,0,2,True
5,10,17,0,3,0,0,3,True
6,10,17,0,3,0,0,3,True
7,11,20,0,3,0,0,3,True
8,11,22,0,3,0,0,3,True
9,11,21,0,3,0,0,3,True
10,10,20,0,2,0,0,3,True
11,6,15,0,1,0,0,2,True
12,5,10,0,0,0,0,1,True
13,3,7,0,0,0,0,0,True
14,3,7,0,0,0,0,0,True
15,2,4,0,0,0,0,0,True
16,2,2,0,0,0,0,0,True
17,1,1,0,0,0,0,0,True
18,1,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,2,0,0,0,0,0,True
3,1,7,2,1,0,0,0,True
4,1,11,2,1,0,0,0,True
5,1,13,2,1,0,0,0,True
6,2,16,2,1,0,0,0,True
7,2,18,2,1,0,0,0,True
8,2,20,2,1,0,0,0,True
9,2,22,2,1,0,0,0,True
10,3,24,3,1,0,0,1,True
11,2,23,1,0,0,0,1,True
12,2,22,1,0,0,0,1,True
13,2,22,1,0,0,0,1,True
14,1,22,1,0,0,0,1,True
15,1,22,1,0,0,0,1,True
16,2,22,1,0,0,0,2,True
17,2,20,1,0,0,0,2,True
18,1,16,0,0,0,0,1,True
